gameId,Date,Season,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,HTGD,ATGD,DiffPts,DiffFormPts,f_cornersAgainstHome,f_cornersForHome,f_freesAgainstHome,f_freesForHome,f_goalsAgainstHome,f_goalsForHome,f_halfTimeGoalsAgainstHome,f_halfTimeGoalsForHome,f_redsAgainstHome,f_redsForHome,f_shotsAgainstHome,f_shotsForHome,f_shotsOnTargetAgainstHome,f_shotsOnTargetForHome,f_yellowsAgainstHome,f_yellowsForHome,f_cornersAgainstAway,f_cornersForAway,f_freesAgainstAway,f_freesForAway,f_goalsAgainstAway,f_goalsForAway,f_halfTimeGoalsAgainstAway,f_halfTimeGoalsForAway,f_redsAgainstAway,f_redsForAway,f_shotsAgainstAway,f_shotsForAway,f_shotsOnTargetAgainstAway,f_shotsOnTargetForAway,f_yellowsAgainstAway,f_yellowsForAway
2376,2022-10-16,2223,Spezia,Cremonese,D,2.45,3.2,3.1,-1.0,-1.2,0.5,0.1,4.451427069877954,3.826589072969993,10.183899841371677,12.21866529037195,1.242990888308858,1.2812305588343251,0.8779737526948094,0.7246936836655785,0.0012142457975368,0.101337275331694,11.987442522043208,13.47622954045596,3.734686697698789,4.075751555720017,1.9060782838405903,2.792531327396906,3.324027781909068,5.098655175928597,13.208038023916997,11.39003797259638,1.3297222756819935,2.6662333577659183,0.4547369257286437,1.4087953408029446,0.0006252003227073,4.378268120790682e-06,10.343029694562684,14.843747627260395,3.553080797145801,5.829681379047464,3.3842757335881024,1.671339623732426
2377,2022-10-16,2223,Napoli,Bologna,H,1.25,6.0,11.0,1.6,-0.7,1.6,1.0,3.914738318755832,4.152022542642374,15.276079608035984,12.980085395838232,1.284221240240851,0.9899293652673132,0.4209984791816659,0.1891080636259693,0.2057828555444124,0.0867002716245525,10.17438954806314,11.332195171583152,3.884275778641877,3.008982058455913,1.903397573524093,2.298220034514881,4.378197403237287,3.626767757838007,10.800736186335897,10.986870622691802,1.6483764836910595,1.418481837141484,0.7900055843709326,0.5335248518743076,0.1709335776708085,0.1127269206560471,14.592717707488614,10.51889668031132,5.175479943865044,3.3405668316569908,1.9974558804401024,2.0235476899574625
2378,2022-10-16,2223,Verona,Milan,A,6.0,4.0,1.57,-1.0,1.0,-1.5,-0.9,3.305198537072256,4.394901787244468,13.140905685391866,12.925660690669494,0.9495970953706856,1.147666846651457,0.5690572878660332,0.4607722395956108,0.2384160594622962,0.0029096181167668,10.02054929819885,11.774802075607028,3.4880874989256743,4.063944940609328,3.782176395754479,2.09746769532518,3.707885011375869,3.919165419973908,12.927090523061285,14.41263594238615,1.1023314031887232,1.2641677215754656,0.3246189523364215,0.8204328110597657,0.0169602825202302,0.0006965312950655,11.702826298574196,11.024719009018346,3.6046571120596966,3.858621539290927,2.208346178366396,2.6356509958777368
2379,2022-10-17,2223,Sampdoria,Roma,A,4.75,3.75,1.72,-1.3,0.4,-1.6,-0.8,4.523911701737532,4.6153653618218105,10.153258145854185,13.673970376247194,1.8703811916821484,0.639010886110493,0.569129152284214,0.5021284868576583,0.2652934100605681,0.341420485496108,14.225231939877515,11.33628329133405,4.664667261707102,2.9903109801227843,2.1228152794429205,2.823771374647248,3.935334749418244,6.0440129094582,10.527441572136556,13.41450828262176,1.7537417342875712,0.8936245992529037,0.91687163592199,0.6370022704545195,0.149464044302652,0.1432414585202093,17.55538537674012,13.146720734164363,5.446056239894486,4.025849251872048,2.6474874675166955,3.164060724946352
2380,2022-10-17,2223,Lecce,Fiorentina,D,3.75,3.4,2.05,-0.3,-0.4,-0.2,0.1,4.082492423312451,4.129440824413851,11.96882077786782,12.120169221200197,0.8754167604767414,1.7071620384966109,0.4131559694078654,0.6610076119993145,0.0011860025456706,0.1860712798086332,11.09610206331545,16.98681271943609,3.623680289985801,5.675852509831243,3.4624717421127693,2.8450995999746587,3.081117317812772,5.294680884932121,13.087442487612115,13.89995644560242,1.3433171498800875,1.5573041898747435,0.6384825053417661,0.6888685484777444,0.2455844703991175,0.0388588600327618,8.647003114793693,15.201785674667436,3.325429953540981,4.969662192478316,2.403697177501994,2.19569247651739
2381,2022-10-21,2223,Juventus,Empoli,H,1.4,5.0,7.0,0.9090909090909092,-0.5454545454545454,0.4545454545454545,0.0,5.6217157366464505,4.319838400388044,12.597469953142877,12.39877601873898,0.384236523676407,1.5368080982996195,0.1935712941522328,0.3027256062639922,0.0446076615333615,0.2998338759725046,13.006886761712398,12.610366273005466,2.733951992672027,4.305404624405445,2.3586676224925616,2.2204880544307706,4.730320910657165,4.363156858201327,13.903710185187428,10.542963346275986,0.5852029595798528,1.6640891674915748,0.1047737113769239,0.8777201244133163,0.1142762321118326,0.0151561903353684,11.1375791859253,10.833336222730622,2.4022047251258853,4.468354000502803,2.457257013962976,2.0727412532775995
2382,2022-10-22,2223,Salernitana,Spezia,H,2.0,3.5,3.8,-0.2727272727272727,-1.0,0.0909090909090909,0.0,4.673077693304946,3.149162135601496,10.47332173403326,10.989257839605116,1.894132123339825,1.1605698468493724,1.0100098592272952,0.436518000736543,0.139853998031163,0.2740531779505101,15.394061029678374,9.515436791178,5.507218840116209,2.7331764388461086,1.6342733509526952,2.0192661888309136,4.612948346346552,4.28772431088406,11.792671545528217,12.280138453709249,0.8980682585718794,1.7604053042244996,0.5198548840609809,0.7226425916358028,0.000970365719185,0.1522401380252453,11.07862896089446,16.080119497720435,3.8739202372611103,5.189333871680107,3.560204152637721,2.509626945433812
2383,2022-10-22,2223,Milan,Monza,H,1.4,5.0,7.5,1.181818181818182,-0.8181818181818182,1.181818181818182,0.1818181818181818,4.382167631439104,4.502295516491456,11.868656333170811,8.81670533374795,1.79635050255113,0.8375505479728692,0.8027822839913618,0.3294154636767079,0.0179339919276384,0.1317280119969138,12.51032953545224,11.948784145142376,3.64990930816723,4.4844279590575375,1.7576115948096995,2.007954075884081,3.2458035418510924,4.263236365999298,15.696084540534478,15.075895485267967,1.826930965457407,0.3006487675892704,1.0205616324389148,0.0965838496472261,0.0317815410406114,0.0080563490122157,11.288196248575431,10.188304077387876,4.613202359086146,2.369713123364856,1.962008813192031,3.0341203139720063
2384,2022-10-22,2223,Fiorentina,Inter,A,3.6,3.5,2.05,-0.4545454545454545,0.4545454545454545,-0.7272727272727273,-0.4545454545454545,3.5834556999415894,6.763283297994451,10.976997655203638,14.793688611051476,1.6166977809912628,1.0947837653848955,0.9319858841134786,0.5211836744677603,0.1222887632015592,0.11719755666556,17.636224400099326,13.665498788583886,5.36495510441682,4.930240307595608,2.529762472041722,3.3160496858299933,4.369349420809235,4.039936514248176,10.332281688395009,11.815271601213414,1.5624470904345202,1.411915911773539,0.900160343113935,0.7747493775445643,0.0009934738343483,0.0829123161804769,12.3533620634899,14.48055144219124,3.6011072981171908,4.607433091043651,2.10497314132412,2.2847983587792866
2385,2022-10-23,2223,Udinese,Torino,A,2.0,3.3,4.0,0.7272727272727273,-0.2727272727272727,0.9090909090909092,0.9090909090909092,4.306451372943894,3.2065898890695603,12.940346791595596,13.610338498315942,1.0837256935180464,1.2161372267435626,0.2655973246388903,0.6712632090488991,0.0138765947892792,0.0005698892414172,11.938676062469796,10.838406461924102,3.676537637139752,3.52069035032894,2.352283236845233,2.52007808753633,5.519564119603439,4.139844386945116,12.125393028426158,13.551430307838611,1.89394824773994,0.7046452704540399,0.4656511245961747,0.5926505801562663,0.2170582445950101,0.2793440335877245,14.547917041717968,12.547868147455135,5.452909577760359,3.355708983736825,2.4641215922714816,2.6739947610750208
2386,2022-10-23,2223,Bologna,Lecce,H,2.15,3.2,3.75,-0.4545454545454545,-0.4545454545454545,-0.0909090909090909,-0.1818181818181818,6.545057738494064,3.2917802927599684,12.814662237396869,14.314872937909325,1.0339134569014152,1.1916689068163138,0.5877947768220936,0.8883449017778228,0.0024957681715561,0.1228064899912344,12.54922739335773,9.70639409238642,4.119492345594278,2.5191636595204803,2.6969492177776093,2.5732071972177746,4.2338989269013165,4.660764702164722,13.193944696971531,10.080606374225807,1.0242569669289707,1.3615275006749246,0.2675421274902106,0.7181346472472586,0.0934987353642267,0.0124005193653014,11.4762011521207,10.68182054587051,3.601803866012089,4.20138054586593,2.3741193750606167,1.8776973890453088
2387,2022-10-23,2223,Atalanta,Lazio,A,1.95,3.5,4.0,0.7272727272727273,1.6363636363636365,0.2727272727272727,-0.1818181818181818,2.704253348513664,4.8685560077454735,12.569831924411526,12.939176928729584,0.9587612598487428,1.1208183290784648,0.4655923264358452,0.3769954687600451,0.1950676850146059,0.002380596640991,10.016813062162695,11.997565334587568,3.2175261354846425,4.052318587771268,3.458144323799119,2.2615644779933293,4.706437564856699,4.315204167561342,11.747946969981006,12.447354889109818,1.7738367985078956,1.7008385947600144,0.762575126172311,0.6793037959865579,0.0409111989671156,0.030987262733081,12.435690611301055,10.54087021426768,4.480863759560455,3.832930138005102,1.787242076240085,2.694362863106308
2388,2022-10-23,2223,Roma,Napoli,A,2.87,3.5,2.4,0.2727272727272727,1.5454545454545454,-0.3636363636363636,-0.2727272727272727,3.4723895599683297,5.436576257121523,10.492572183645484,13.450269991586826,1.472106264406957,0.5933035642854768,0.6981309104615833,0.2566027049079621,0.0,0.0115208943643068,13.708965877189415,14.145671315402828,5.012202810263975,3.3473440420300307,1.7191601999202042,2.1490914252337494,5.690494693619823,3.89804960031749,11.761566325298714,11.9626349244228,0.3143753375534239,1.8028429895178708,0.1583765133972813,0.4295027687614483,0.0364971776182049,0.2453186257956855,12.460180077764688,12.681208768822652,2.782324357640749,5.158967419968092,2.111637145675732,2.18039931726154
2389,2022-10-24,2223,Cremonese,Sampdoria,A,2.4,3.3,3.0,-1.181818181818182,-1.0909090909090908,0.0909090909090909,0.1818181818181818,3.43000507821045,5.604738905853554,13.07154385350082,13.372691637311071,1.462714031720072,1.455976155352063,0.7042129589159906,0.7454379032999726,0.2009327485083688,0.0317936127540778,9.25663891210393,14.43782464290972,3.266260871078985,4.975178157482259,2.148479508865268,2.523748389877865,3.3573110307611485,4.50543782376781,14.458303465382356,12.21891647926243,1.0386211606295213,1.3743440536757978,0.3404848910526655,0.5354309477246353,0.3576724114829146,0.0701193329622076,9.184816688556472,12.798619660832472,3.141429911766251,3.7722417628271336,1.9218722435339743,1.8586983962219736
2390,2022-10-24,2223,Sassuolo,Verona,H,1.95,3.5,4.0,0.0909090909090909,-1.0,0.6363636363636364,0.5454545454545454,3.6287500033801465,4.898899689396125,12.624758383204812,11.319121977578856,1.451590952830722,2.7269182018084788,0.5538756665052541,1.3344689152024092,0.0005115275367605,3.582219371556012e-06,11.917024295551288,14.690338967758503,4.179793379482928,5.315193855584288,2.76895287293572,1.912914237599258,3.663968976525768,5.278075494392869,12.734100419448565,9.387562318578428,0.8599343370715045,2.521477298799601,0.2938293157604616,1.3242519389580851,0.2542123181858889,4.533646511890629e-05,11.075745323067787,16.29798310577614,3.0163510542559533,5.803257366824395,3.6138662065354543,1.3004556328304966
2391,2022-10-29,2223,Napoli,Sassuolo,H,1.28,6.0,8.5,1.75,-0.25,1.1666666666666667,0.5,5.420281858995819,3.7246632221978255,12.372879761909656,12.049593168789094,1.3219131530430297,1.3970566647844649,0.9587121957997288,0.4072954413007706,0.0322657312614308,0.0149732176201706,13.249240545254946,13.082228657264524,3.770569487482808,3.828236760685747,2.4589531463931307,2.496809741851328,6.449626700281777,3.5846735394047133,12.555822411746556,11.813266129499512,1.2511601390638265,0.8598864575873346,0.2905702402347628,0.1817360075696462,0.0667603291345861,0.2043697413905175,17.362585306112358,11.924032722894394,4.904901342752167,3.399254273685772,1.5855359020115314,2.824306564416738
2392,2022-10-29,2223,Lecce,Juventus,A,4.33,3.3,1.9,-0.5,0.9166666666666666,-0.9166666666666666,-0.3333333333333333,2.9881859730812765,6.222059104789272,13.058535880137034,12.941293157799969,1.3785842077709678,1.373071399833506,0.5761742391130831,0.7917219208817958,0.1643995215068472,0.0260129558897,9.39179547353958,15.812765616926136,3.2178498036100787,5.161509401576394,2.3033014163443104,2.246703228081889,3.7672280620865393,5.320059968038464,13.165264272594303,10.122758909430145,1.83337768390547,0.867086811977802,1.020458232356569,0.2695217430082155,0.0146732661226132,0.1077774643611113,11.872087801733652,12.685368846025582,3.713562161227734,4.396350148319804,1.9835003957533903,2.006507880268794
2393,2022-10-29,2223,Inter,Sampdoria,H,1.25,6.0,12.0,0.6666666666666666,-1.25,1.25,0.4166666666666667,5.2013138402344,4.643858763896128,11.80491790251713,11.969428574527743,0.2572161852709831,1.656871536878258,0.1295807836886847,0.3514113562593667,0.0298613271421676,0.200715239287379,12.558329154534745,13.83007990176399,2.821901747160613,5.6755187981557125,2.636794028280145,2.329417623213988,4.616594248269306,4.501997181798222,12.66871980519881,12.586030774463802,1.2633834888533877,1.324864543914562,0.9662190692906872,0.3332417247006305,0.2082174164866254,0.0122508144165032,11.931196809754043,14.52182344685279,3.266829580667751,3.677648258742884,2.55732530159438,2.4064806978783597
2394,2022-10-30,2223,Empoli,Atalanta,A,4.33,3.8,1.8,-0.6666666666666666,0.8333333333333334,-1.0833333333333333,-0.25,4.426366402066893,3.841302842253349,13.80309848856596,12.366899389154332,1.0313040535831937,1.303421391895193,0.465435632360767,0.4339890051067065,0.2899083339751538,0.0568346295266157,11.612762057874688,12.268397386139492,3.683010304330836,3.625933999100024,1.7472157138226423,2.0749276827288536,3.6962500027655754,4.917281564051375,11.602075040803935,11.442917981655429,1.1876653250433178,2.412933074206937,0.4531709998679351,1.0918382033474257,0.0004185225300768,2.9309067585458275e-06,11.38665624181469,13.110277337256957,3.783467310486032,4.530613154568962,2.6291432596746795,2.110566194399393
2395,2022-10-30,2223,Cremonese,Udinese,D,4.0,3.8,1.85,-1.0833333333333333,0.6666666666666666,-1.4166666666666667,-0.5,4.187054005266929,3.667506490621078,10.932726820681657,12.809428587720266,1.9133812068917195,1.1313747548590072,1.1900116079773395,0.3571495300241756,0.1144254981113093,0.2242243470865017,15.5042339190857,9.239897408210728,6.324104213236313,2.418047250144116,1.5189486546199378,2.379406694412609,4.068914759681367,3.7144826365114585,13.678465556760033,12.408458771349403,1.068502840151129,1.176839549153824,0.3991250837954557,0.5492153528581901,0.0113535775548648,0.000466273015705,11.586189505657105,10.504150741574264,3.3717126122052514,3.42601937754186,2.106413557418827,2.2437002534388157
2396,2022-10-30,2223,Spezia,Fiorentina,A,4.0,3.6,1.9,-1.0,-0.3333333333333333,-0.0833333333333333,0.0,4.191371849282896,4.358807483589319,13.704136570249435,10.611405215275662,1.2016647911237033,1.2957952278249385,0.2188981043101723,0.7693828932023025,0.0764989652980036,0.0101458794807011,11.38961912446239,10.19421681025769,3.6742031631008008,3.80112953752667,2.487915852322323,1.8999342274007072,6.731512754777319,3.1147328958743827,13.000218336885627,12.21085410595601,1.2054946592338258,0.8853616471170295,0.2377392874645585,0.3305112789213163,0.0546220874736954,0.3490297884111009,18.023933432276845,10.846935864181278,4.558555644068333,2.9630262239226792,1.6608930107370603,2.8562508254320265
2397,2022-10-30,2223,Lazio,Salernitana,A,1.5,4.5,6.5,1.3333333333333333,-0.0833333333333333,0.9166666666666666,0.5833333333333334,4.386463762204991,6.07904996451905,10.981179899752208,14.103927038785374,1.686389094207208,1.2593685368946106,0.7625339035573435,0.7900593725997639,0.100054442406051,0.0958889097945727,17.884183602461196,12.453589906300284,4.934963263123034,4.579287521027938,2.615260205218385,3.258586106036637,5.900489104860251,3.4205500456616984,12.848360675395398,14.621265704412629,1.0277472525151277,1.3386410880024138,0.662742655553505,0.7268244691719111,0.0020419832126431,0.1004775979691145,11.722078866780633,9.94159979391198,3.7341225192124448,2.7884119276808885,2.570228685094296,2.6508074153318373
2398,2022-10-30,2223,Torino,Milan,H,3.75,3.3,2.1,-0.1666666666666666,1.0,-1.0,-0.6666666666666666,4.292021079696349,3.669920663090335,15.751341896800938,15.789369033401066,1.6765798808287875,0.609621718936676,0.8350049719954756,0.4426595133477307,0.0260030790332275,0.0065915582827219,12.144887839743534,9.97224879059008,4.501711021070483,2.6661289191167006,1.9689163017025708,3.027916620522551,3.9068837080665375,5.045698131775984,12.600627615912462,8.953460078836896,0.8854008212403219,2.063026880836037,0.240405803804014,1.0834788591475242,0.2079918966975455,3.709347146092332e-05,10.15288253705546,14.971077086544112,2.6497417716639613,5.1117560274017775,3.502254168983553,1.4276455177704064
2399,2022-10-31,2223,Verona,Roma,A,4.33,3.6,1.83,-1.0833333333333333,0.4166666666666667,-1.4166666666666667,-0.75,4.865139556101725,3.871774436177867,13.466731264523087,12.411022371216658,0.9166013024679014,1.8039679761836815,0.4253358142317116,0.9548893931565662,0.0007939355884241,0.1245601129297461,10.51887824073183,16.06555231631672,3.351389285031817,6.064000440465542,3.640167033976317,2.2351493189913003,2.758025466965725,4.528818551791751,12.102589756336704,12.404781123506025,0.784441030785335,1.0988513601551075,0.3809391761747823,0.4902690198945824,0.1596008331937685,0.0019477608880835,10.01375614176948,12.361644364662556,2.996157747214707,4.042806117267401,3.374845355835643,2.2140073001763603
2400,2022-10-31,2223,Monza,Bologna,A,2.2,3.3,3.4,-0.8333333333333334,-0.3333333333333333,0.0,0.4166666666666667,5.60691609785736,3.932599952955095,11.193503386894127,14.178442979140684,1.7314122026963137,0.7583461303714875,0.3809872837605063,0.6667141110369453,0.177593109214099,0.2285542092990472,13.539204852314697,12.084619393372382,5.006926018167564,3.10921644123922,2.197917666403939,2.3696320772431982,4.330183829062827,4.974946181554345,10.778167192109484,13.175504018696673,1.3826617211151389,0.4808971627148812,0.5658640774370793,0.207987142102904,0.0,0.0093381630336324,14.711397249818418,13.928614149899069,5.578266375254403,3.2815367618755578,1.9618261833763484,2.6892202789718254
